id,listing_url,name,room_type,minimum_nights,host_id,price,created_at,updated_at
10727378,https://www.airbnb.com/rooms/10727378,Downtown Kreuzberg,Private room,1,43836552,$25.00,2016-02-01T01:11:48Z,2016-02-01T01:11:48Z
10736361,https://www.airbnb.com/rooms/10736361,Double Room Ensuite /  kitchen No.2,Private room,1,8250486,$95.00,2016-06-15T15:15:40Z,2016-06-15T15:15:40Z
10738780,https://www.airbnb.com/rooms/10738780,Charming authentic flat in the heart of Berlin.,Private room,1,19975423,$25.00,2016-02-08T07:23:29Z,2016-02-08T07:23:29Z
10741392,https://www.airbnb.com/rooms/10741392,Cosy apartment in Wedding,Entire home/apt,1,29083816,$35.00,2021-10-30T14:08:16Z,2021-10-30T14:08:16Z
10748836,https://www.airbnb.com/rooms/10748836,Stay with us in Neukolln,Private room,1,39585755,$25.00,2021-10-25T23:05:03Z,2021-10-25T23:05:03Z
10757812,https://www.airbnb.com/rooms/10757812,Well located apartment West Berlin!,Entire home/apt,2,15111586,$40.00,2016-02-27T16:17:20Z,2016-02-27T16:17:20Z
10760492,https://www.airbnb.com/rooms/10760492,Modernes Zimmer in Altbauwohnung,Private room,2,55015962,$25.00,2016-02-15T13:01:59Z,2016-02-15T13:01:59Z
10761300,https://www.airbnb.com/rooms/10761300,Nice 1-Room Apartment,Entire home/apt,1,55649888,$60.00,2021-10-22T01:02:15Z,2021-10-22T01:02:15Z
10767188,https://www.airbnb.com/rooms/10767188,Chilly Bears Berlin I /Splendor Loft /  70qm,Entire home/apt,3,28456221,$117.00,2016-02-05T18:56:02Z,2016-02-05T18:56:02Z
10767317,https://www.airbnb.com/rooms/10767317,"Cozy room, quiet central townhouse",Private room,2,18158340,$42.00,2016-05-07T15:20:20Z,2016-05-07T15:20:20Z
10774426,https://www.airbnb.com/rooms/10774426,"Large, Beautiful Berliner Room",Private room,1,33256029,$30.00,2016-01-28T21:03:57Z,2016-01-28T21:03:57Z
10783096,https://www.airbnb.com/rooms/10783096,Einzimmer Altbauwohnung Lichtenberg,Entire home/apt,3,41288219,$30.00,2016-02-12T17:45:56Z,2016-02-12T17:45:56Z
10786330,https://www.airbnb.com/rooms/10786330,Lovely apartment  Kreuzkölln 85 m²,Entire home/apt,2,4269574,$67.00,2016-02-27T03:12:24Z,2016-02-27T03:12:24Z
10786963,https://www.airbnb.com/rooms/10786963,Artistic Apartment Berlin center!,Shared room,2,39127001,$18.00,2016-02-10T01:21:09Z,2016-02-10T01:21:09Z
10787546,https://www.airbnb.com/rooms/10787546,fully furnished bedroom kreuzberg,Private room,2,55816301,$22.00,2016-02-09T15:09:13Z,2016-02-09T15:09:13Z
10794138,https://www.airbnb.com/rooms/10794138,Perfect Located Apartment,Shared room,14,22381629,$33.00,2017-06-26T15:14:13Z,2017-06-26T15:14:13Z
10798129,https://www.airbnb.com/rooms/10798129,"Beautiful room, flat& neighbourhood",Private room,4,9384479,$20.00,2016-02-04T03:26:43Z,2016-02-04T03:26:43Z
10800942,https://www.airbnb.com/rooms/10800942,furnished room for February,Private room,20,11009595,$21.00,2021-11-02T14:53:14Z,2021-11-02T14:53:14Z
10801854,https://www.airbnb.com/rooms/10801854,2 comfy private rooms in Wedding,Private room,3,54011227,$39.00,2021-11-05T15:23:39Z,2021-11-05T15:23:39Z
10809582,https://www.airbnb.com/rooms/10809582,"Quiet&Cozy 70sqm, 2 bedroom apartment near airport",Entire home/apt,1,55907695,$82.00,2016-04-21T08:52:13Z,2016-04-21T08:52:13Z
10811403,https://www.airbnb.com/rooms/10811403,super cozy place in Berlin Steglitz,Entire home/apt,3,55971801,$51.00,2017-12-31T06:55:52Z,2017-12-31T06:55:52Z
10814494,https://www.airbnb.com/rooms/10814494,Comfortable appartment right next,Entire home/apt,1,27276738,$27.00,2016-01-16T17:33:40Z,2016-01-16T17:33:40Z
10818423,https://www.airbnb.com/rooms/10818423,cosy room in Friedenau,Private room,2,3428669,$35.00,2016-09-21T20:50:30Z,2016-09-21T20:50:30Z
10818853,https://www.airbnb.com/rooms/10818853,Bright And Spacious In Hip Area,Entire home/apt,2,56016871,$120.00,2021-10-21T21:15:34Z,2021-10-21T21:15:34Z
10821456,https://www.airbnb.com/rooms/10821456,Big Room with Balcony in Schöneberg (Motzstr.),Private room,2,18600977,$60.00,2016-06-26T06:51:26Z,2016-06-26T06:51:26Z
10824135,https://www.airbnb.com/rooms/10824135,Zimmer mit 1 Bett,Private room,1,56044034,$40.00,2016-02-20T10:29:35Z,2016-02-20T10:29:35Z
10826514,https://www.airbnb.com/rooms/10826514,Airbnb Apartment,Private room,1,30886037,$35.00,2021-10-23T05:59:43Z,2021-10-23T05:59:43Z
10826978,https://www.airbnb.com/rooms/10826978,YourSweetHome 11,Entire home/apt,2,55398739,$101.00,2016-02-14T13:03:02Z,2016-02-14T13:03:02Z
10828723,https://www.airbnb.com/rooms/10828723,Bright Room in Kreuzberg/Mitte,Private room,30,47890530,$49.00,2016-01-30T10:59:23Z,2016-01-30T10:59:23Z
10829319,https://www.airbnb.com/rooms/10829319,100m2 sonniger Altbau zentral ruhig,Entire home/apt,2,56075624,$85.00,2016-02-02T10:03:12Z,2016-02-02T10:03:12Z
10842974,https://www.airbnb.com/rooms/10842974,Big sunny Apartment Prenzlauer Berg,Entire home/apt,1,56159154,$69.00,2021-10-30T22:46:53Z,2021-10-30T22:46:53Z
10843714,https://www.airbnb.com/rooms/10843714,Helle Wohnung samt Wohnküche und Balkon,Entire home/apt,3,56162819,$60.00,2016-02-05T05:13:01Z,2016-02-05T05:13:01Z
10846474,https://www.airbnb.com/rooms/10846474,CTY Centre Students Home| G443,Entire home/apt,3,4032095,$200.00,2016-02-05T10:46:45Z,2016-02-05T10:46:45Z
10847495,https://www.airbnb.com/rooms/10847495,Neonlighted flat next to Berghain!,Entire home/apt,1,56183072,$50.00,2021-11-11T00:42:25Z,2021-11-11T00:42:25Z
10850427,https://www.airbnb.com/rooms/10850427,Modern & Urban Mitte Apartment,Entire home/apt,2,1399741,$119.00,2016-02-10T23:13:17Z,2016-02-10T23:13:17Z
10874951,https://www.airbnb.com/rooms/10874951,Zimmer mit Balkon in bester Lage,Private room,1,7780643,$25.00,2016-02-13T21:41:05Z,2016-02-13T21:41:05Z
10875924,https://www.airbnb.com/rooms/10875924,YourSweetHome 5,Entire home/apt,2,55398739,$89.00,2016-03-02T03:36:11Z,2016-03-02T03:36:11Z
10879704,https://www.airbnb.com/rooms/10879704,Delightful room in BLN-Moabit,Private room,30,56366659,$35.00,2016-02-26T00:19:14Z,2016-02-26T00:19:14Z
10881101,https://www.airbnb.com/rooms/10881101,84 sqm + balcony in trendy F-hain,Entire home/apt,5,1253452,$75.00,2016-03-21T23:44:35Z,2016-03-21T23:44:35Z
10882114,https://www.airbnb.com/rooms/10882114,Cozy 60m2 flat in the heart of Neukölln,Entire home/apt,3,22804169,$70.00,2016-07-18T07:02:39Z,2016-07-18T07:02:39Z
10893006,https://www.airbnb.com/rooms/10893006,Luxurious Apartment in Nice Neighbourhood,Entire home/apt,3,22912748,$220.00,2016-02-14T03:50:42Z,2016-02-14T03:50:42Z
10893640,https://www.airbnb.com/rooms/10893640,Gemütliche Übernachtung im Altbau.,Private room,2,36013814,$109.00,2016-02-17T08:34:02Z,2016-02-17T08:34:02Z
10895126,https://www.airbnb.com/rooms/10895126,Sunny flat in the heart of Neukölln,Entire home/apt,1,27043655,$56.00,2016-01-29T09:19:00Z,2016-01-29T09:19:00Z
10895208,https://www.airbnb.com/rooms/10895208,Grand central city apt. Mitte 4 rooms,Entire home/apt,1,54039179,$240.00,2016-03-07T06:59:30Z,2016-03-07T06:59:30Z
10897005,https://www.airbnb.com/rooms/10897005,Double room in spacious apartment,Private room,1,4218474,$35.00,2016-02-22T04:54:49Z,2016-02-22T04:54:49Z
10897136,https://www.airbnb.com/rooms/10897136,Stylisch Apartment Berlin Mitte,Entire home/apt,90,56375778,$80.00,2016-10-07T20:24:05Z,2016-10-07T20:24:05Z
10912941,https://www.airbnb.com/rooms/10912941,Nice room (30 qm) with big windows and loft bed,Private room,2,6956984,$35.00,2016-03-30T17:55:11Z,2016-03-30T17:55:11Z
10915196,https://www.airbnb.com/rooms/10915196,schönes helles Zimmer mit Balkon,Private room,1,23078590,$20.00,2021-11-04T09:55:10Z,2021-11-04T09:55:10Z
10916811,https://www.airbnb.com/rooms/10916811,"Atelierwohnung, Designerwohnung",Private room,14,56584911,$40.00,2021-10-23T14:34:58Z,2021-10-23T14:34:58Z
10917576,https://www.airbnb.com/rooms/10917576,Zimmer in schöner Altbauwohnung,Private room,1,16501673,$30.00,2016-04-17T12:34:47Z,2016-04-17T12:34:47Z
10932091,https://www.airbnb.com/rooms/10932091,Big cosy room in Berlin (Mauerpark),Private room,7,56677332,$15.00,2016-03-30T20:38:58Z,2016-03-30T20:38:58Z
10932482,https://www.airbnb.com/rooms/10932482,Sewanstrasse,Private room,7,56679285,$13.00,2021-11-14T21:16:50Z,2021-11-14T21:16:50Z
10933211,https://www.airbnb.com/rooms/10933211,Airbnb Apartment,Entire home/apt,1,56683403,$39.00,2016-02-05T15:31:05Z,2016-02-05T15:31:05Z
10941394,https://www.airbnb.com/rooms/10941394,Hausboot DUVAL 3 - mit und ohne Führerschein!,Entire home/apt,2,29966940,$221.00,2017-06-21T01:15:13Z,2017-06-21T01:15:13Z
10942670,https://www.airbnb.com/rooms/10942670,"Central, big & cozy room w/ balcony",Private room,1,1902589,$30.00,2016-03-17T12:51:40Z,2016-03-17T12:51:40Z
10951474,https://www.airbnb.com/rooms/10951474,Bright friendly room next to opera,Private room,12,56796487,$22.00,2016-02-28T21:04:17Z,2016-02-28T21:04:17Z
10952865,https://www.airbnb.com/rooms/10952865,Cosy apartment in Charlottenburg,Entire home/apt,3,44933998,$30.00,2016-02-13T09:14:15Z,2016-02-13T09:14:15Z
10953087,https://www.airbnb.com/rooms/10953087,1 room in a flatshare in Neukolln,Private room,4,27690356,$17.00,2016-02-09T06:58:56Z,2016-02-09T06:58:56Z
10961123,https://www.airbnb.com/rooms/10961123,Room in a flat share /Gesundbrunnen,Private room,7,56855980,$9.00,2016-04-26T01:08:22Z,2016-04-26T01:08:22Z
10963359,https://www.airbnb.com/rooms/10963359,Large Room Enormous Bed in Neukölln,Private room,1,12139265,$26.00,2016-01-30T17:56:47Z,2016-01-30T17:56:47Z
10979941,https://www.airbnb.com/rooms/10979941,Furnished Room Near EastSideGallery,Private room,1,19362010,$22.00,2021-11-16T15:18:02Z,2021-11-16T15:18:02Z
10980361,https://www.airbnb.com/rooms/10980361,Quiet room in Berlin's busiest area,Private room,2,514903,$25.00,2016-02-26T07:40:56Z,2016-02-26T07:40:56Z
10985395,https://www.airbnb.com/rooms/10985395,bed in shared room,Shared room,1,30778641,$16.00,2021-11-05T07:28:49Z,2021-11-05T07:28:49Z
10989650,https://www.airbnb.com/rooms/10989650,"Sunny 2 room apparment, w/ rooftop balcony",Entire home/apt,7,57021007,$25.00,2019-07-05T16:52:11Z,2019-07-05T16:52:11Z
11004109,https://www.airbnb.com/rooms/11004109,Nice big room in great flat,Private room,2,4758906,$28.00,2016-01-31T05:46:45Z,2016-01-31T05:46:45Z
11009455,https://www.airbnb.com/rooms/11009455,Cosy flat in Kreuzberg!,Entire home/apt,22,35656106,$30.00,2021-11-02T10:48:12Z,2021-11-02T10:48:12Z
11010163,https://www.airbnb.com/rooms/11010163,"Ferienhaus Eggert ""Bett im Kornfeld""",Entire home/apt,3,57133876,$165.00,2016-07-12T18:34:30Z,2016-07-12T18:34:30Z
11027681,https://www.airbnb.com/rooms/11027681,Cosy Room In Kreuzberg,Private room,3,37674702,$60.00,2016-03-19T01:59:51Z,2016-03-19T01:59:51Z
11029458,https://www.airbnb.com/rooms/11029458,MMP Loft - stylish home in X-berg,Entire home/apt,2,32893834,$89.00,2016-02-29T08:40:44Z,2016-02-29T08:40:44Z
11031031,https://www.airbnb.com/rooms/11031031,BerlinCityHouse - Unique Private Garden Townhouse,Entire home/apt,2,33349791,$153.00,2017-02-15T14:16:07Z,2017-02-15T14:16:07Z
11037071,https://www.airbnb.com/rooms/11037071,Great apartment in a new building,Entire home/apt,3,18384885,$45.00,2021-11-14T15:42:15Z,2021-11-14T15:42:15Z
11040223,https://www.airbnb.com/rooms/11040223,Cosy Berlin apt close to KaDeWe,Entire home/apt,3,1875364,$200.00,2019-09-04T03:50:57Z,2019-09-04T03:50:57Z
11040435,https://www.airbnb.com/rooms/11040435,The TUCHOLSKY Residence in MITTE!,Entire home/apt,2,632174,$160.00,2016-02-07T11:33:08Z,2016-02-07T11:33:08Z
11041632,https://www.airbnb.com/rooms/11041632,Roof top on,Private room,1,57302248,$115.00,2021-11-13T09:08:31Z,2021-11-13T09:08:31Z
11041687,https://www.airbnb.com/rooms/11041687,1 Room in Artist Flat for Rent,Private room,1,57301036,$55.00,2021-11-02T07:32:53Z,2021-11-02T07:32:53Z
11042341,https://www.airbnb.com/rooms/11042341,"Bright and quiet, family-friendly flat in Neukölln",Entire home/apt,4,43853738,$59.00,2016-08-04T13:26:01Z,2016-08-04T13:26:01Z
11048480,https://www.airbnb.com/rooms/11048480,kindly artful,Private room,1,57341996,$30.00,2021-10-21T02:32:43Z,2021-10-21T02:32:43Z
11054352,https://www.airbnb.com/rooms/11054352,Sommer am Mariannenplatz/Kreuzberg 36,Entire home/apt,2,57372870,$95.00,2016-04-28T03:57:04Z,2016-04-28T03:57:04Z
11065435,https://www.airbnb.com/rooms/11065435,Direkt an der M10 und am Friedrichshain Park,Entire home/apt,6,24831268,$42.00,2016-07-25T16:57:39Z,2016-07-25T16:57:39Z
11073714,https://www.airbnb.com/rooms/11073714,YourSweetHome 4,Entire home/apt,2,55398739,$84.00,2016-07-18T17:52:29Z,2016-07-18T17:52:29Z
11076688,https://www.airbnb.com/rooms/11076688,"Big Room in Berlin-Kreuzberg, sunny",Private room,10,29730306,$17.00,2016-03-25T09:24:24Z,2016-03-25T09:24:24Z
11077447,https://www.airbnb.com/rooms/11077447,Friedrichshain im Hinterhaus,Entire home/apt,1,57504543,$80.00,2021-11-05T08:27:50Z,2021-11-05T08:27:50Z
11078656,https://www.airbnb.com/rooms/11078656,Studio central KREUZBERG *Legal*,Entire home/apt,3,57511828,$62.00,2016-02-17T10:13:35Z,2016-02-17T10:13:35Z
11083314,https://www.airbnb.com/rooms/11083314,Spacious room in lovely flatshare,Private room,6,57539891,$17.00,2021-11-11T13:47:28Z,2021-11-11T13:47:28Z
11093875,https://www.airbnb.com/rooms/11093875,"Helle, schöne, große Altbauwohnung",Entire home/apt,4,9870487,$97.00,2016-02-29T06:15:58Z,2016-02-29T06:15:58Z
11094902,https://www.airbnb.com/rooms/11094902,City Apartment,Entire home/apt,5,55150317,$69.00,2021-11-11T10:21:25Z,2021-11-11T10:21:25Z
11097700,https://www.airbnb.com/rooms/11097700,Gästezimmer für Berlinale-Besucher,Private room,1,27198290,$23.00,2021-10-25T10:15:27Z,2021-10-25T10:15:27Z
11097987,https://www.airbnb.com/rooms/11097987,Cosy Room Berlin Friedenau,Private room,1,34574520,$16.00,2021-11-02T01:16:46Z,2021-11-02T01:16:46Z
11099119,https://www.airbnb.com/rooms/11099119,Airbnb Apartment,Private room,8,40411587,$25.00,2021-11-01T06:47:53Z,2021-11-01T06:47:53Z
11101259,https://www.airbnb.com/rooms/11101259,Appartment Pankow,Entire home/apt,3,57105200,$66.00,2016-03-25T23:52:28Z,2016-03-25T23:52:28Z
11103271,https://www.airbnb.com/rooms/11103271,Modern Apartment Wedding,Entire home/apt,1,43021258,$30.00,2016-03-21T21:09:37Z,2016-03-21T21:09:37Z
11105701,https://www.airbnb.com/rooms/11105701,Big room in the heart of Kreuzberg,Private room,0,57687798,$40.00,2016-03-07T13:38:37Z,2016-03-07T13:38:37Z
11111349,https://www.airbnb.com/rooms/11111349,Terrace apt. - full Berlin Skyline!,Entire home/apt,14,738412,$40.00,2021-10-25T22:48:04Z,2021-10-25T22:48:04Z
11111579,https://www.airbnb.com/rooms/11111579,Gemütliche 2-Zimmer WHG Nähe S/U-Schönhauser Allee,Entire home/apt,7,20523028,$30.00,2021-10-24T00:04:38Z,2021-10-24T00:04:38Z
11112288,https://www.airbnb.com/rooms/11112288,Sunny rooftop apt in Berlin Friedrichshain,Entire home/apt,5,7369609,$100.00,2021-11-14T11:48:39Z,2021-11-14T11:48:39Z
11112939,https://www.airbnb.com/rooms/11112939,Unique Penthouse with Jaccuzi,Entire home/apt,5,57731537,$200.00,2016-05-05T17:02:17Z,2016-05-05T17:02:17Z
11115298,https://www.airbnb.com/rooms/11115298,"Bright, spacious room in beautiful quiet apartment",Private room,4,12800691,$55.00,2021-11-19T16:55:32Z,2021-11-19T16:55:32Z
11115400,https://www.airbnb.com/rooms/11115400,Privatzimmer,Private room,2,57745499,$35.00,2016-02-15T11:42:27Z,2016-02-15T11:42:27Z
11117573,https://www.airbnb.com/rooms/11117573,Central luxury loft,Entire home/apt,3,57757783,$95.00,2016-03-09T11:36:12Z,2016-03-09T11:36:12Z
11118444,https://www.airbnb.com/rooms/11118444,Room in a beautiful flat in the heart of Berlin,Private room,2,2209550,$75.00,2016-07-02T02:54:13Z,2016-07-02T02:54:13Z
11118640,https://www.airbnb.com/rooms/11118640,cozy apartment in Friedrichshain,Entire home/apt,3,12804092,$40.00,2016-09-01T08:19:44Z,2016-09-01T08:19:44Z
11119225,https://www.airbnb.com/rooms/11119225,Cosy room 5 min from Friedrichstr.,Private room,1,57767279,$25.00,2021-10-31T02:55:47Z,2021-10-31T02:55:47Z
11119527,https://www.airbnb.com/rooms/11119527,Quiet cozy fireplace apartment,Entire home/apt,28,57769991,$99.00,2016-02-05T22:16:14Z,2016-02-05T22:16:14Z
11131596,https://www.airbnb.com/rooms/11131596,Altbau im Westen Berlins,Private room,3,57848204,$35.00,2016-02-13T16:12:23Z,2016-02-13T16:12:23Z
11132300,https://www.airbnb.com/rooms/11132300,"Luxurious, quiet & convenient  ""Alt-Bau"" apartment",Entire home/apt,3,6889245,$100.00,2016-06-18T13:59:43Z,2016-06-18T13:59:43Z
11135727,https://www.airbnb.com/rooms/11135727,Confortable and lovely apartment,Entire home/apt,2,57864044,$70.00,2016-06-19T11:33:55Z,2016-06-19T11:33:55Z
11137977,https://www.airbnb.com/rooms/11137977,Spacious room in Berlin-F'hain,Private room,4,57881829,$18.00,2016-02-25T04:43:53Z,2016-02-25T04:43:53Z
11139956,https://www.airbnb.com/rooms/11139956,Beautiful studio at Viktoria Park,Entire home/apt,3,3789531,$44.00,2016-02-18T21:10:35Z,2016-02-18T21:10:35Z
11140499,https://www.airbnb.com/rooms/11140499,Charmante 2Z Wohung direkt am Xberg,Entire home/apt,1,47879767,$115.00,2021-11-07T12:39:42Z,2021-11-07T12:39:42Z
11142351,https://www.airbnb.com/rooms/11142351,Zimmer in Altbau Wedding,Private room,2,33129900,$15.00,2018-02-23T20:07:30Z,2018-02-23T20:07:30Z
11144064,https://www.airbnb.com/rooms/11144064,"Spacious, nice room in shared flat",Private room,1,34304853,$16.00,2016-02-02T04:36:54Z,2016-02-02T04:36:54Z
11144832,https://www.airbnb.com/rooms/11144832,Tolle Wohnung mit Blick ins Grüne,Entire home/apt,1,21488682,$42.00,2021-11-10T12:24:37Z,2021-11-10T12:24:37Z
11145559,https://www.airbnb.com/rooms/11145559,Privat room in a sharing apartment,Private room,1,50259108,$25.00,2021-11-17T11:34:03Z,2021-11-17T11:34:03Z
11157419,https://www.airbnb.com/rooms/11157419,Cosy studio in Berlin,Entire home/apt,14,45534888,$25.00,2021-10-28T21:05:34Z,2021-10-28T21:05:34Z
11162898,https://www.airbnb.com/rooms/11162898,Nett & zentral in Kreuzberg,Private room,1,58061545,$55.00,2016-03-16T04:19:09Z,2016-03-16T04:19:09Z
11163826,https://www.airbnb.com/rooms/11163826,Cozy 1 Room flat in stylish Fhain,Entire home/apt,1,58068423,$52.00,2016-02-27T23:39:05Z,2016-02-27T23:39:05Z
11164368,https://www.airbnb.com/rooms/11164368,Großes helles Zimmer in Altbau WG,Private room,0,23453399,$17.00,2021-11-04T03:50:12Z,2021-11-04T03:50:12Z
11165580,https://www.airbnb.com/rooms/11165580,LOVELY SCHILLERKIEZ HAPPY-HOME,Entire home/apt,5,58083308,$58.00,2016-02-22T23:36:23Z,2016-02-22T23:36:23Z
11166903,https://www.airbnb.com/rooms/11166903,"Beautiful, clean, central apartment",Entire home/apt,3,2372987,$50.00,2016-02-28T16:47:47Z,2016-02-28T16:47:47Z
11170613,https://www.airbnb.com/rooms/11170613,"Zentrales, helles Zimmer",Private room,1,58127486,$25.00,2016-03-17T08:54:20Z,2016-03-17T08:54:20Z
11171668,https://www.airbnb.com/rooms/11171668,Sunny place in the heart of Neuköln,Entire home/apt,1,6997446,$54.00,2016-02-27T22:12:27Z,2016-02-27T22:12:27Z
11171718,https://www.airbnb.com/rooms/11171718,Luxus-Apartment nahe Müggelsee,Entire home/apt,30,943996,$70.00,2016-05-08T02:44:37Z,2016-05-08T02:44:37Z
11172719,https://www.airbnb.com/rooms/11172719,Central&Cozy furnished Studio Aptm,Entire home/apt,7,15341612,$29.00,2016-02-08T13:54:34Z,2016-02-08T13:54:34Z
11174367,https://www.airbnb.com/rooms/11174367,Large 2rooms apartment near Metro Station,Entire home/apt,30,52747435,$70.00,2016-08-19T19:11:12Z,2016-08-19T19:11:12Z
11174947,https://www.airbnb.com/rooms/11174947,Modernes City Apartment in Friedrichshain,Private room,5,8517329,$30.00,2021-10-31T15:21:27Z,2021-10-31T15:21:27Z
11176522,https://www.airbnb.com/rooms/11176522,Container Lodges,Private room,10,13561214,$68.00,2016-04-29T12:11:49Z,2016-04-29T12:11:49Z
11177156,https://www.airbnb.com/rooms/11177156,Small Tower,Private room,10,13561214,$79.00,2016-05-30T14:17:27Z,2016-05-30T14:17:27Z
11181263,https://www.airbnb.com/rooms/11181263,Cosy flat in East Berlin,Entire home/apt,2,55421464,$75.00,2018-07-14T23:36:15Z,2018-07-14T23:36:15Z
11185196,https://www.airbnb.com/rooms/11185196,Casa del Bob,Entire home/apt,1,58223207,$50.00,2016-03-24T15:32:51Z,2016-03-24T15:32:51Z
11196790,https://www.airbnb.com/rooms/11196790,sehr charmante Einraumwohnung,Entire home/apt,4,58152822,$40.00,2016-02-09T16:52:34Z,2016-02-09T16:52:34Z
11199094,https://www.airbnb.com/rooms/11199094,Bright room in heart of Kreuzberg,Private room,2,6082386,$43.00,2016-03-05T20:11:10Z,2016-03-05T20:11:10Z
